,CF1-1,CF1-2,CF1-3,CF1-4,CF1-5,CF1-6,CF1-7,CF1-8,CF1-9,CF1-10,CF1-11,CF1-13,CF1-14,CF1-15,CF2-1,CF2-2,CF2-3,CF2-4,CF2-5,CF2-6,CF2-7,CF2-8,CF2-9,CF2-10,CF2-11,CF2-12,CF2-13,CF2-14,CF2-15,CF3-1,CF3-2,CF3-3,CF3-4,CF3-5,CF3-6,CF3-7,CF3-8,CF3-9,CF3-12,CF3-13,CF3-14,CF3-15,CF4-1,CF4-2,CF4-3,CF4-4,CF4-5,CF4-9,CF4-10,CF4-11,CF4-13,CF4-14,CF4-15,CF5-1,CF5-2,CF5-3,CF5-4,CF5-5,CF5-6,CF5-7,CF5-8,CF5-9,CF5-10,CF5-11,CF5-12,CF5-13,CF5-14,CF5-15,CF6-1,CF6-2,CF6-3,CF6-4,CF6-5,CF6-6,CF6-7,CF6-8,CF6-9,CF6-10,CF6-11,CF6-12,CF6-13,CF6-14,CD1-1,CD1-2,CD1-3,CD1-4,CD1-5,CD1-6,CD1-7,CD1-8,CD1-9,CD1-10,CD1-11,CD1-12,CD1-13,CD1-14,CD1-15,CD1-16,CD1-17,CD1-18,CD1-19,CD1-20,CD1-21,CD1-22,CD1-23,CD1-24,CD1-25,CD1-26,CD1-27,CD1-28,CD1-29,CD1-30,CD1-31,CD1-32,CD1-33,CD1-34,CD1-35,CD1-36,CD1-37,CD1-38,CD1-39,CD1-40,CD1-41,CD1-42,CD1-43,CD1-44,CD1-45,CD1-46,CD1-47,CD1-48,CD1-49,CD1-50,CD1-51,CD1-52,CD1-53,CD1-54,CD1-55,CD1-56,CD1-57,CD1-58,CD1-59,CD1-60,CD1-61,CD1-62,CD1-63,CD1-64,CD1-65,CD1-66,CD1-67,CD1-68,CD1-69,CD1-70,CD1-71,CD1-72,CD1-73,CD1-74,CD1-75,CD1-76,CD1-77,CD1-78,CD1-79,CD1-80,CD1-81,CD1-82,CD1-83,CD1-84,CD1-85,CD1-86,CD1-87,CD1-88,CD1-89,CD1-90,CD1-91,CD1-92,CD1-93,CD1-94,CD1-95,CD1-96,CD1-97,CD1-98,CD1-99,CD1-100,CD6-1,CD6-2,CD6-3,CD6-4,CD6-5,CD6-6,CD6-7,CD6-8,CD6-9,CD6-10,CD6-11,CD6-12,CD6-13,CD6-14,CD6-15,CD6-16,CD6-17,CD6-19,CD6-20,CD6-21,CD6-22,CD6-23,CD6-24,CD6-25,CD6-26,CD6-27,CD6-28,CD6-29,CD6-30,CD6-31,CD6-32,CD6-33,CD6-34,CD6-35,CD6-36,CD6-37,CD6-38,CD6-39,CD6-40,CD6-41,CD6-42,CD6-43,CD6-44,CD6-45,CD6-46,CD6-47,CD6-48,CD6-49,CD6-50,CD6-51,CD6-52,CD6-53,CD6-54,CD6-55,CD6-56,CD6-57,CD6-58,CD6-59,CD6-60,CD6-61,CD6-62,CD6-63,CD6-64,CD6-65,CD6-66,CD6-67,CD6-68,CD6-69,CD6-70,CD6-71,CD6-72,CD6-73,CD6-74,CD6-75,CD6-76,CD6-77,CD6-78,CD6-79,CD6-80,CD6-81,CD6-82,CD6-83,CD6-84,CD6-85,CD6-86,CD6-87,CD6-88,CD6-89,CD6-90,CD6-91,CD6-92,CD6-93,CD6-94,CD6-95,CD6-96,CD6-97,CD6-98,CD6-99,CD6-100
CF3-1,99.65480846,99.84477451,99.86010477,99.45371352,99.64899473,99.75236041,99.64998645,99.79921098,98.6420124,99.76336261,99.88128531,99.8243606,99.40949119,96.43056079,84.56145208,84.98366192,85.51494426,84.82863107,84.95946136,85.65808992,84.56891443,85.11498097,84.72718103,84.87000288,85.04669417,85.09906683,84.35164491,84.31807322,84.70069172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF3-2,99.69606205,99.84348512,99.79192507,99.42611795,99.78793135,99.84852703,99.77867121,99.69677376,98.84803669,99.83698522,99.83935518,99.88112535,99.57896836,96.80680672,84.7462972,85.16069596,85.79239053,85.04740909,85.1604593,85.90821184,84.71949797,85.24581655,84.89789226,85.08611817,85.23161398,85.24531983,84.51652116,84.43067719,84.84855485,99.93415497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF3-3,99.61993162,99.87203312,99.9006434,99.47485287,99.61879462,99.69392179,99.60423848,99.88303529,98.49422031,99.76343675,99.89347078,99.83124169,99.22654551,96.04413452,84.13643421,84.6155417,85.10964483,84.39555914,84.47550096,85.15623069,84.19464865,84.78068597,84.37316893,84.49137052,84.66253108,84.74518768,83.97494152,83.90992292,84.29438694,99.92001479,99.86545042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF3-4,99.65739155,99.88557552,99.90499327,99.48193079,99.6924535,99.79075522,99.66632236,99.83129817,98.68089616,99.81822451,99.9206016,99.83915886,99.43771659,96.4092241,84.36119386,84.78429277,85.30567755,84.64413814,84.74889382,85.4264325,84.3541094,84.92426353,84.54417774,84.68353113,84.83606928,84.89037421,84.14985349,84.1155855,84.49341247,99.95179562,99.92517862,99.91690051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF3-5,99.54275956,99.76517935,99.86812388,99.41954703,99.41979403,99.54723263,99.42052177,99.84776225,98.25225972,99.62873003,99.82629362,99.69829563,98.97026864,95.59896817,84.63181893,85.14540523,85.54151476,84.90764663,84.93416197,85.60212233,84.75942214,85.32448935,84.89315282,84.95586351,85.15261354,85.25978916,84.46807772,84.43026565,84.81937202,99.86670617,99.75351022,99.91764734,99.83243911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF3-6,99.54846263,99.80783128,99.92271908,99.42036716,99.44715169,99.58568358,99.41395222,99.86827003,98.34854554,99.64454073,99.89126124,99.68285158,99.14405868,95.77682532,84.53492941,84.95316441,85.36625739,84.78313794,84.88580103,85.48184095,84.56967845,85.15683853,84.74726544,84.81098765,84.99631917,85.08158512,84.34695697,84.35329007,84.68069672,99.90061109,99.79459762,99.89018442,99.94530374,99.86064907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF3-7,99.55007151,99.8117327,99.90510841,99.44037829,99.45970446,99.57821063,99.44287273,99.8604169,98.35101484,99.64728215,99.86594836,99.72151748,99.09846013,95.84918983,85.07970271,85.51973871,85.94773745,85.31235327,85.406015,86.03100194,85.12722732,85.67866251,85.30425786,85.37081213,85.57599273,85.67058891,84.91682936,84.89807854,85.2291898,99.92483861,99.83278087,99.9355897,99.90462711,99.90087026,99.93619731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF3-8,99.55245063,99.6474402,99.5132015,99.23877816,99.766037,99.81935462,99.75902392,99.37860731,99.02796502,99.74690734,99.64106736,99.74189706,99.75173654,97.42707749,84.68379208,85.04047214,85.7807484,85.02304728,85.18224501,85.9822201,84.59873278,85.05981074,84.75759702,85.01245167,85.12505142,85.09599857,84.36344138,84.32089685,84.76407344,99.78288951,99.87795401,99.58124254,99.76949186,99.43418755,99.55876095,99.54280005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF3-9,99.67261035,99.88660227,99.84836696,99.48240386,99.76066579,99.8364224,99.76301657,99.74491833,98.75157522,99.85223235,99.85883014,99.91566922,99.47944475,96.69295621,84.93827683,85.38462725,85.96216686,85.22481939,85.33574396,86.06642454,84.90848553,85.463568,85.1071626,85.30601092,85.43974647,85.48847128,84.71198979,84.65618705,85.08073806,99.94915897,99.95130746,99.90876089,99.93071325,99.82814889,99.8269012,99.8747298,99.81134606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF3-12,99.64033094,99.87663762,99.93219878,99.49133131,99.59327747,99.71807553,99.56673291,99.85731077,98.5628727,99.75750265,99.90994275,99.79161963,99.30346071,96.12820162,84.54646928,84.97638897,85.441999,84.8194427,84.90530183,85.54267152,84.56947665,85.15962905,84.75405089,84.86229128,85.01763185,85.0894209,84.34037376,84.32923371,84.69531544,99.93181008,99.8634202,99.92261053,99.96717015,99.86695177,99.95367001,99.91102057,99.68162003,99.8984104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF3-13,99.64756484,99.89469954,99.87674261,99.50444479,99.70640408,99.78245855,99.7063794,99.80354814,98.66138331,99.82804239,99.86465772,99.89824953,99.35973574,96.41556228,84.80536276,85.28282063,85.82383441,85.09092046,85.17950865,85.90833245,84.81189815,85.3977667,85.00375985,85.17747495,85.32969371,85.39783265,84.6027095,84.55195474,84.9711003,99.94758474,99.92650126,99.95189258,99.92554014,99.89211881,99.85026846,99.91428979,99.72014807,99.97860856,99.90560855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF3-14,99.67012178,99.92254188,99.8853715,99.50257146,99.76345065,99.82744855,99.73813373,99.78325929,98.71711614,99.87046463,99.8796776,99.91188997,99.44744406,96.51067194,84.62542308,85.08027531,85.64267147,84.91530718,85.00113962,85.71045794,84.61097217,85.15795851,84.82962432,85.0114475,85.12736071,85.18295241,84.39923297,84.35874879,84.77206872,99.90773452,99.92778488,99.92796917,99.95072702,99.81659437,99.85536038,99.86116047,99.75069919,99.95563303,99.9320114,99.95447684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF3-15,99.68846764,99.89191174,99.85923167,99.49342811,99.76004525,99.843706,99.75961162,99.76004241,98.74847939,99.84962164,99.87421692,99.90369329,99.52904206,96.69958027,84.79960247,85.2253711,85.8064242,85.08265229,85.21215304,85.92446793,84.76840573,85.33327544,84.95244322,85.14524359,85.28467149,85.32742447,84.55515029,84.50710721,84.92772173,99.96263552,99.9578781,99.90093524,99.94986716,99.82222547,99.85337368,99.87750182,99.8368587,99.98738902,99.91158667,99.96947197,99.94884488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF4-1,83.79388254,83.96399214,84.25348362,83.56693174,82.66291549,83.06781058,82.48268652,83.06613873,82.18755974,83.25530877,83.51112398,83.53967016,82.06281417,79.9222498,99.82424128,99.82118687,99.4788292,99.70374275,99.61060115,99.32707442,99.45118575,99.21440831,99.91305653,99.77905072,99.83047695,99.87910028,99.58952067,99.96393833,99.90898524,84.03567432,84.13091535,83.65808924,83.84613179,84.21307528,84.12389504,84.66087712,83.96461826,84.36225482,84.08429921,84.26839657,84.08560782,84.2139431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF4-2,85.3850139,85.4363701,85.46588061,84.932067,84.50195365,84.82858303,84.38859527,84.24931056,84.08825881,84.90287722,84.8531361,85.1909775,84.08775192,82.39922948,99.60534476,99.49573123,99.78731432,99.70628689,99.73805276,99.92699961,99.19164237,98.88081765,99.42053599,99.63342933,99.59268823,99.4411707,99.12374933,99.44376176,99.60389415,85.53305171,85.75466072,84.99475946,85.24750487,85.46864994,85.30338082,85.88012363,85.83854714,85.91652781,85.35492893,85.7643607,85.51616743,85.77565689,99.2380519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF4-3,84.72492418,84.83021645,84.9582286,84.3288055,83.74227792,84.10529843,83.58712305,83.72765578,83.3794012,84.21629462,84.28516195,84.48865127,83.27356798,81.37979922,99.88247787,99.77797852,99.8461651,99.89464558,99.89107424,99.87279457,99.45006039,99.16578264,99.79520996,99.8787593,99.86294486,99.77619136,99.4989769,99.83969221,99.90205646,84.86907336,85.06091597,84.3942165,84.65698323,84.88220207,84.79993947,85.33347047,85.06478753,85.24030478,84.81733581,85.10214563,84.91530929,85.10120477,99.72407549,99.84465821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF4-4,99.6479276,99.80239086,99.6949956,99.38713099,99.83158027,99.87744799,99.83979808,99.61510332,98.97800743,99.83720664,99.78962852,99.87588343,99.70331347,97.14472028,84.13333233,84.54101145,85.24030664,84.4493255,84.60536493,85.40312693,84.07732847,84.63646204,84.25966459,84.49230713,84.63796302,84.64359256,83.87427503,83.81056488,84.24285581,99.90385159,99.9545173,99.79238156,99.87005921,99.65092167,99.69727065,99.73525434,99.92616851,99.92101417,99.80336296,99.87527202,99.86899979,99.9293478,83.47226299,85.25528195,84.49054073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF4-5,99.7029456,99.90603565,99.831657,99.48308131,99.84898885,99.89220317,99.83244584,99.73368896,98.84072344,99.90297792,99.86714079,99.94347319,99.59979158,96.81991439,84.16824123,84.61553224,85.25896501,84.48759266,84.59690314,85.35900663,84.15242285,84.71636604,84.34233691,84.55989481,84.68175409,84.70510217,83.92533225,83.84836748,84.28992535,99.90482538,99.95864193,99.88484945,99.93469317,99.75128009,99.79679035,99.80655337,99.82783116,99.95287717,99.877312,99.9369621,99.96686253,99.95702731,83.54764128,85.17472482,84.48574167,99.93555752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF4-9,99.65188756,99.83097358,99.73706603,99.40598551,99.79955875,99.87187631,99.80359503,99.59356521,98.91525808,99.83891276,99.77181855,99.88771263,99.64736167,97.0932096,84.98480935,85.39862433,86.06354291,85.31106691,85.4430968,86.22565809,84.91500146,85.464586,85.1163557,85.35395732,85.47813198,85.48654725,84.71647074,84.66394488,85.11444936,99.896415,99.94139282,99.77334391,99.87030448,99.67302329,99.71217093,99.7408276,99.92170562,99.94509586,99.82078235,99.89315522,99.88867004,99.9497128,84.34076109,86.06856298,85.3365721,99.9631761,99.92824792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF4-10,99.6652824,99.91030992,99.91963728,99.50585171,99.69483622,99.76944242,99.67276511,99.85670674,98.6065637,99.82333388,99.91854946,99.87850427,99.34131839,96.25499492,84.46719386,84.9338344,85.45976263,84.75174665,84.84020135,85.54381396,84.50701146,85.07890061,84.69502187,84.83073867,84.99394354,85.061831,84.29873777,84.23658193,84.62145605,99.93789565,99.91839697,99.96453735,99.96157251,99.88210583,99.91339361,99.93688918,99.68054954,99.94063572,99.93593645,99.96361487,99.96238741,99.94022308,83.9727338,85.36169333,84.75980573,99.84851755,99.9442255,99.84389151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF4-11,99.65397403,99.90810548,99.9237742,99.52201819,99.66738368,99.7570433,99.66212569,99.85263744,98.58508147,99.8088416,99.89088785,99.88077475,99.30331404,96.24452951,84.72261584,85.20184188,85.70773041,85.0051847,85.07864751,85.78189637,84.77443915,85.35092362,84.94223395,85.08954464,85.25134801,85.32439374,84.55596455,84.48419625,84.88561911,99.94551783,99.90660256,99.96861144,99.9333035,99.91455316,99.88896274,99.94139264,99.66652773,99.95889717,99.93264446,99.98333323,99.95052105,99.9513615,84.22176202,85.62066801,85.00030623,99.84633043,99.92300953,99.86581045,99.97445295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF4-13,95.87279325,96.19995783,95.76687768,95.60158703,96.65120566,96.49115678,96.6514575,95.59824667,96.38477832,96.38284755,96.00720816,96.50068973,96.94138433,95.4977063,82.44942069,82.62399768,83.88915628,82.8638806,83.32830328,84.33845007,82.00629385,82.16866173,82.33159467,82.86793747,82.90305098,82.75510913,81.92943221,82.02067986,82.45480473,96.27355134,96.47867351,95.94042351,96.2531789,95.37202759,95.88460717,95.96459766,96.89755385,96.4412808,96.0891383,96.25134803,96.34063852,96.42965757,81.46346849,84.15814623,83.12318671,96.75644271,96.44966645,96.78215414,96.16381422,96.13598917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF4-14,95.86250479,96.16733854,95.68171976,95.60210068,96.73281883,96.52616524,96.75084607,95.58643821,96.44572492,96.41736188,95.96969637,96.55014368,96.96875045,95.58055294,82.09407669,82.30839933,83.63763399,82.50353573,82.98022547,84.02087883,81.66563489,81.87482263,81.98014454,82.54606271,82.59938283,82.44498874,81.58281104,81.59432095,82.05682058,96.20997202,96.45231828,95.92695868,96.14679417,95.32767935,95.73032012,95.90026813,96.81545736,96.41282995,95.97019799,96.23910943,96.28838389,96.38080808,81.02626912,83.81620001,82.71651204,96.74778128,96.42834379,96.73379146,96.12225434,96.11275505,99.92591591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF4-15,96.47741965,96.7506723,96.1810581,96.1858854,97.46192362,97.21070714,97.47834773,96.1246827,97.07347559,97.12495416,96.53574387,97.18781436,97.63143318,96.34408202,81.70050092,81.9717179,83.3563867,82.12676517,82.59651138,83.6828269,81.29090798,81.62647176,81.59990433,82.23481859,82.25023092,82.09191671,81.1381924,81.14482242,81.67188708,96.66406955,96.95150047,96.4525129,96.64809782,95.85271827,96.15237182,96.28805222,97.33065101,96.93364932,96.45330611,96.76204976,96.84978629,96.89141977,80.56037013,83.43063749,82.29952457,97.26856124,97.00499265,97.24072209,96.63731813,96.60486972,99.64358263,99.77711647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF5-1,99.4455018,99.5811135,99.29546412,99.13472387,99.91557837,99.8713031,99.92417211,99.22681311,99.06955417,99.80496337,99.48644656,99.79406331,99.85233586,97.68508432,83.16829672,83.59509075,84.51037039,83.54773249,83.74956622,84.64292712,83.04670463,83.62598174,83.23957469,83.62620564,83.69738142,83.63874415,82.7903469,82.66301591,83.21819856,99.51031879,99.69275898,99.4131046,99.52130379,99.18182859,99.19915622,99.21626914,99.78068827,99.65018446,99.39441615,99.56923642,99.61688648,99.65633911,82.26958812,84.41604009,83.52920204,99.79463668,99.75139368,99.76660317,99.50904925,99.49243438,96.85206965,96.93195438,97.68776761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
