,AF1-1,AF1-2,AF1-3,AF1-4,AF1-5,AF1-6,AF1-7,AF1-8,AF1-9,AF1-10,AF1-11,AF1-12,AF1-13,AF2-1,AF2-2,AF2-3,AF2-4,AF2-5,AF2-6,AF2-7,AF2-8,AF2-9,AF2-10,AF2-11,AF2-12,AF2-13,AF2-14,AF2-15,AF3-1,AF3-2,AF3-3,AF3-4,AF3-5,AF3-6,AF3-7,AF3-8,AF3-9,AF3-10,AF3-11,AF3-12,AF3-13,AF3-14,AF3-15,AF5-1,AF5-2,AF5-3,AF5-4,AF5-5,AF5-6,AF5-7,AF5-8,AF5-9,AF5-10,AF5-11,AF5-12,AF5-13,AF5-14,AF5-15,AF6-1,AF6-2,AF6-3,AF6-4,AF6-5,AF6-6,AF6-7,AF6-8,AF6-9,AF6-10,AF6-11,AF6-12,AF6-13,AF6-14,AF6-15,AD1-1,AD1-2,AD1-3,AD1-4,AD1-5,AD1-6,AD1-7,AD1-8,AD1-9,AD1-10,AD1-11,AD1-12,AD1-13,AD1-14,AD1-15,AD1-16,AD1-17,AD1-18,AD1-19,AD1-20,AD1-21,AD1-22,AD1-23,AD1-24,AD1-25,AD1-26,AD1-27,AD1-28,AD1-29,AD1-30,AD1-31,AD1-32,AD1-33,AD1-34,AD1-35,AD1-36,AD1-37,AD1-38,AD1-39,AD1-40,AD1-41,AD1-42,AD1-43,AD1-44,AD1-45,AD1-46,AD1-47,AD1-48,AD1-49,AD1-50,AD1-51,AD1-52,AD1-53,AD1-54,AD1-55,AD1-56,AD1-57,AD1-58,AD1-59,AD1-60,AD1-61,AD1-62,AD1-63,AD1-64,AD1-65,AD1-66,AD1-68,AD1-70,AD1-71,AD1-72,AD1-73,AD1-74,AD1-75,AD1-76,AD1-77,AD1-78,AD1-79,AD1-80,AD1-81,AD1-82,AD1-83,AD1-84,AD1-85,AD1-86,AD1-87,AD1-88,AD1-89,AD1-90,AD1-91,AD1-92,AD1-93,AD1-94,AD1-95,AD1-96,AD1-97,AD1-98,AD1-99,AD1-100,AD6-1,AD6-2,AD6-3,AD6-4,AD6-5,AD6-6,AD6-7,AD6-8,AD6-9,AD6-10,AD6-11,AD6-12,AD6-13,AD6-14,AD6-15,AD6-16,AD6-17,AD6-18,AD6-19,AD6-20,AD6-21,AD6-22,AD6-23,AD6-24,AD6-25,AD6-26,AD6-27,AD6-28,AD6-29,AD6-30,AD6-31,AD6-32,AD6-33,AD6-34,AD6-35,AD6-36,AD6-37,AD6-38,AD6-39,AD6-40,AD6-41,AD6-42,AD6-43,AD6-44,AD6-45,AD6-46,AD6-47,AD6-48,AD6-49,AD6-50,AD6-51,AD6-52,AD6-53,AD6-54,AD6-55,AD6-56,AD6-57,AD6-58,AD6-59,AD6-60,AD6-61,AD6-62,AD6-63,AD6-64,AD6-65,AD6-66,AD6-67,AD6-68,AD6-69,AD6-70,AD6-71,AD6-72,AD6-73,AD6-74,AD6-75,AD6-76,AD6-77,AD6-78,AD6-79,AD6-80,AD6-81,AD6-82,AD6-83,AD6-84,AD6-85,AD6-86,AD6-87,AD6-88,AD6-89,AD6-90,AD6-91,AD6-92,AD6-93,AD6-94,AD6-95,AD6-96,AD6-97,AD6-98,AD6-99,AD6-100,AB2-1,AB2-2,AB2-3,AB2-4,AB2-5,AB2-6,AB2-7,AB2-8,AB2-9,AB2-10,AB2-11,AB2-12,AB2-13,AB2-14,AB2-15,AI2-1,AI2-2,AI2-3,AI2-4,AI2-5,AI2-6,AI2-7,AI2-8,AI2-9,AI2-10,AI2-11,AI2-12,AI2-13,AI2-14,AI2-15,AL2-1,AL2-2,AL2-3,AL2-4,AL2-5,AL2-6,AL2-7,AL2-8,AL2-9,AL2-10,AL2-11,AL2-12,AL2-13,AL2-14,AL2-15
AF2-14,99.23772643,98.9817526,99.47252897,99.05668216,99.32036029,99.06541938,99.30125444,99.10593973,99.10489781,99.06417786,99.30871383,99.47498995,99.65501497,99.58122574,99.38518074,99.24522872,99.17920292,98.75837761,99.00633372,98.96732463,99.18100973,99.53466498,99.03462213,99.03029697,99.75511541,99.93397836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF2-15,99.09401929,98.82921026,99.35949982,98.89499295,99.17964198,98.90635435,99.16245039,98.9637135,98.95944005,98.96957149,99.25630364,99.35336776,99.55786819,99.45858158,99.30516106,99.09998258,99.03291432,98.59484066,98.85575177,98.81134092,99.04273197,99.45286581,98.87495144,98.95109712,99.68633771,99.90446687,99.96989759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF3-1,87.35309247,87.47867914,87.82723032,87.29308988,87.40644169,87.31445498,87.65657044,87.21887576,87.20706723,86.87084189,87.81082242,87.47306579,88.1429788,87.65917768,89.16906632,87.22962449,87.73873259,87.42709972,87.2447257,87.12211008,87.54972647,88.98924133,87.12849298,87.00446447,88.07847854,88.53037047,88.45501204,88.67512003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF3-2,87.09143462,87.25230034,87.55220123,87.05863653,87.13042431,87.07579881,87.39959201,86.97413343,86.95817616,86.59400947,87.50345574,87.19354229,87.84008917,87.35538561,88.89786801,86.97015232,87.46673464,87.219771,86.99852754,86.88754415,87.30582313,88.68702477,86.88020335,86.74044737,87.76055622,88.179862,88.04907118,88.26993496,99.9653503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF3-3,83.66019274,83.89178783,84.15408744,83.657986,83.7134527,83.6800436,84.00881893,83.53920826,83.52181175,83.128756,84.17996852,83.7423533,84.47178693,83.92678977,85.74648129,83.50950801,84.13223701,83.9052183,83.58706135,83.463103,83.90260253,85.47208847,83.44266713,83.29049818,84.34395361,84.8283424,84.71018061,84.94847351,99.66735893,99.72083404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF3-4,84.95602401,85.26614978,85.23411233,85.00878255,84.93379864,85.03286798,85.24244167,84.92031024,84.885436,84.23858257,85.03779547,84.8649841,85.44842074,84.93565366,86.81887287,84.82889647,85.44380085,85.4163797,85.00058774,84.8909167,85.23414458,86.49313249,84.85170231,84.51983479,85.26406076,85.46674001,85.15536355,85.34149119,99.2972258,99.44397928,99.59639143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF3-5,86.70984136,86.96783171,87.0439477,86.73151223,86.7031534,86.75261784,86.99995937,86.64434892,86.62905777,86.10561961,86.81804763,86.69208071,87.27331521,86.78341987,88.46446855,86.58586844,87.13054002,87.03404814,86.70957979,86.59645857,86.96176715,88.19162352,86.57892998,86.32067518,87.12939324,87.35771683,87.09224908,87.29268014,99.71326306,99.8130674,99.67025581,99.83206787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF3-6,87.33705623,87.38185516,87.97224887,87.19622586,87.43429871,87.24058386,87.68825355,87.19847823,87.17170568,87.19011286,88.17629151,87.63570724,88.328053,87.84297786,89.12592436,87.24248835,87.59865647,87.21528798,87.13849541,87.02388414,87.54173486,88.96364421,87.03871415,87.31873076,88.37185815,89.00779533,89.04864697,89.35091558,99.64986826,99.56333688,99.06292628,98.32169889,98.99304609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF3-7,85.93221315,86.03013918,86.56517748,85.82291191,86.02843381,85.86967002,86.29519947,85.81516774,85.78418013,85.78175977,86.77376071,86.21137027,86.88274732,86.38850115,87.82980589,85.82520127,86.21000487,85.90307797,85.76967497,85.65690041,86.17073238,87.57472316,85.63924714,85.94398476,86.91213154,87.53687523,87.53894907,87.83608577,99.66084472,99.62581974,99.37290088,98.67681384,99.16733117,99.90020278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF3-8,86.54596239,86.72175912,87.02803599,86.5057546,86.59137587,86.53521173,86.86866497,86.4522264,86.43348216,86.17311409,86.98942584,86.67461161,87.29418582,86.80811088,88.35788719,86.43042064,86.89552844,86.68551909,86.4679537,86.35057892,86.7892059,88.11292695,86.337087,86.34200394,87.23312627,87.64339758,87.50417707,87.74937788,99.90086361,99.94474411,99.7210737,99.45150979,99.79597671,99.62255504,99.74961883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF3-9,87.2130851,87.28501891,87.75901919,87.10129852,87.28945318,87.14019756,87.53174161,87.07559752,87.05066285,86.85469063,87.94510058,87.41603329,88.11644702,87.62693844,89.05411562,87.10774298,87.56471837,87.19402948,87.05567152,86.9366303,87.40901153,88.91581842,86.9516085,87.00074769,88.10892822,88.68173569,88.68757302,88.93592617,99.90520745,99.82871389,99.49228793,98.91229145,99.41106295,99.86131319,99.83930497,99.81058172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF3-10,85.94967388,86.07850365,86.48865433,85.870635,86.01477747,85.90987756,86.29486728,85.83122643,85.80281726,85.63748549,86.58060446,86.13706003,86.82083443,86.33272673,87.81160676,85.83792836,86.30156795,85.99591816,85.81089425,85.70087219,86.17321416,87.6218976,85.70240334,85.76350667,86.78045026,87.29723984,87.24865932,87.51201953,99.88076728,99.87458503,99.69912766,99.17461323,99.57088074,99.76751303,99.8594043,99.92256047,99.89094329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF3-11,83.85023216,84.06900669,84.33696977,83.82417666,83.89608447,83.86026686,84.20946358,83.74902443,83.72535221,83.45710768,84.36124751,83.95770949,84.64120101,84.12464054,85.80547526,83.72147438,84.26169881,84.05298391,83.76744152,83.65029409,84.10474922,85.53327522,83.64135017,83.61602415,84.53638026,84.97932364,84.86107212,85.09918013,99.64767283,99.71143913,99.89823638,99.5403869,99.66774139,99.2415377,99.55532597,99.80788876,99.53691631,99.81443391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF3-12,86.72827026,86.94462868,87.07258297,86.72920963,86.7311747,86.75057672,87.0107555,86.64895925,86.62594389,86.09029037,86.94663572,86.72648289,87.33064778,86.84723127,88.50136578,86.61514276,87.16504098,87.00605594,86.70187343,86.58938341,86.9629485,88.28831187,86.58010567,86.29389624,87.20371503,87.48990864,87.27276159,87.45972521,99.7923372,99.86377748,99.72872498,99.8056363,99.9651088,99.0771655,99.22296417,99.80973303,99.52625285,99.63426077,99.68509081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF3-13,83.4908515,83.82300408,83.79573805,83.54967661,83.4704946,83.57561208,83.79846353,83.45507355,83.41978741,82.81988503,83.62561039,83.41141795,84.01202298,83.48592965,85.42213897,83.34786974,83.98611648,83.95948628,83.5389709,83.42745235,83.78445735,85.06706791,83.38993683,83.09284991,83.83391938,84.03716546,83.72816083,83.9289376,99.17000997,99.33024743,99.66009307,99.91286484,99.74269316,98.20529333,98.64233152,99.38220929,98.78211022,99.1441021,99.63411577,99.69149633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF3-14,83.87362241,84.1627813,84.26087373,83.91309491,83.88844074,83.93209044,84.20310474,83.79779256,83.76862292,83.27081165,84.17525935,83.86024424,84.52036422,83.989686,85.84345933,83.73314184,84.34735532,84.2400085,83.85773243,83.74407389,84.13715785,85.51520922,83.71698835,83.48803979,84.35113144,84.69629313,84.46877754,84.67201647,99.48903217,99.61287923,99.88084303,99.8677502,99.79277353,98.70330288,99.08166939,99.63231649,99.20219958,99.49079819,99.83724256,99.79786265,99.90293596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF3-15,84.54639644,84.84701702,84.83857918,84.58635728,84.5199045,84.61361452,84.83736502,84.50376975,84.47507372,83.89007551,84.64225376,84.47447661,85.06084069,84.550122,86.38522549,84.42232683,85.01403306,84.97008401,84.57541449,84.46739619,84.82137951,86.09001958,84.43853946,84.14029307,84.89115469,85.08956239,84.78099761,84.97900647,99.34875322,99.50399216,99.67277239,99.94677931,99.86475366,98.43930538,98.78346583,99.53355417,98.97653593,99.29217816,99.66192744,99.82986065,99.9563334,99.90235983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF5-1,71.73620121,71.14652845,72.42489023,71.23679159,72.0345282,71.33743794,71.84264894,71.5235801,71.33677882,71.77368162,75.06699505,72.31950542,73.20159026,72.91135233,73.47464694,71.77093536,72.17407244,71.00306105,71.13926524,71.16268699,71.48600867,74.06500728,71.18329987,71.66140553,73.72917807,75.14361678,75.94337279,76.31286061,68.81893232,67.95944312,66.66849481,65.20382769,66.29388831,69.74467939,68.66666024,67.29160566,70.06444595,68.32416076,66.16658852,67.16615003,64.01141374,65.25330236,64.56515551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF5-2,72.16222346,71.5708047,72.84344442,71.66161423,72.45913061,71.76778421,72.26430424,71.94953987,71.7628593,72.16610334,75.45497459,72.74034161,73.61804961,73.33766859,73.9176874,72.1980216,72.61309675,71.43903746,71.57275597,71.59558916,71.9174129,74.5210658,71.61144798,72.05891266,74.14583736,75.55325298,76.36235228,76.71446265,69.33123675,68.46520459,67.1971734,65.73163629,66.81148122,70.20296259,69.13383545,67.784101,70.56665353,68.79925116,66.6593936,67.69405646,64.54539843,65.77490964,65.09316571,99.9692836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF5-3,70.95965975,70.38091097,71.63973334,70.46199709,71.25842448,70.55943709,71.06471932,70.7429536,70.56781413,71.04488405,74.28174245,71.53179381,72.41174747,72.13083285,72.65559026,70.99208011,71.38374005,70.2231124,70.35739894,70.37980086,70.70138107,73.22791505,70.40923893,70.91348832,72.92128454,74.32748749,75.11509564,75.48056471,67.86195988,66.99331228,65.69597254,64.23330156,65.32427519,68.82557731,67.751081,66.35409095,69.12014941,67.412309,65.25245823,66.18894856,63.03208872,64.29136516,63.59237161,99.91630109,99.81769905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF5-4,71.30278245,70.69530287,71.98313307,70.78684102,71.60576039,70.88546723,71.39327045,71.07590257,70.89932919,71.36171931,74.63649379,71.88174079,72.76282751,72.4732213,73.05024842,71.32990438,71.7368205,70.54102649,70.70363031,70.7231169,71.03962493,73.62555651,70.74291276,71.23193789,73.29975524,74.7204114,75.53961767,75.89887726,68.28790301,67.39457379,66.10671218,64.60277266,65.70061491,69.22063032,68.14894827,66.73755755,69.54896835,67.78850429,65.62124884,66.57965934,63.41523978,64.66943107,63.95902166,99.94602663,99.90002867,99.94906971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF5-5,69.61828486,69.01317115,70.26124807,69.08979827,69.91362825,69.19764992,69.69847785,69.41954582,69.23229771,69.7915891,72.96113837,70.18164629,71.02084313,70.75147697,71.27280522,69.66259694,70.01117458,68.86703651,69.01923249,69.04635184,69.35442385,71.81227404,69.06945569,69.68662461,71.56790882,72.9577707,73.75026767,74.11656226,66.17425153,65.28194644,63.99207334,62.62848831,63.65487924,67.21272138,66.17718775,64.70396234,67.48442651,65.77227399,63.63306409,64.51287343,61.41507208,62.64489238,61.95120625,99.6991167,99.55600105,99.88251765,99.8230601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AF5-6,72.32452414,71.74504814,72.99471354,71.84122014,72.62779099,71.93898621,72.43164676,72.10384135,71.92727695,72.28178017,75.56726042,72.88533655,73.76549576,73.47857602,74.05269425,72.35161534,72.79496178,71.62000883,71.74209068,71.7557825,72.06588644,74.66512022,71.78305867,72.1558641,74.27254569,75.65348522,76.46524537,76.80608612,69.32285286,68.45789579,67.18897876,65.77596402,66.8388136,70.12760145,69.04446677,67.75875639,70.52657927,68.75111105,66.62755919,67.72705787,64.57489023,65.78895917,65.12498936,99.91958535,99.96196365,99.72123672,99.81111769,99.42034656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
